latitude,longitude,location_name,temperature,humidity,rainfall,wind_speed,is_peatland,fire_occurred
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.03,65,0.2,1.51,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.73,30,0.0,10.14,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.21,64,2.2,3.77,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.37,60,3.0,6.98,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.6,76,2.6,4.44,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.56,87,17.7,14.07,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.9,59,2.0,1.22,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.48,48,0.0,4.82,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.73,72,1.3,1.9,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.83,26,0.0,10.81,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.02,82,60.0,15.36,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.96,75,1.9,4.94,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),24.72,80,46.5,10.09,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.32,78,0.3,8.89,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.0,35,0.0,14.87,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.15,76,2.4,2.16,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.54,86,38.1,14.99,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.28,67,1.2,1.9,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.69,70,1.5,8.39,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.5,26,0.0,17.37,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.9,80,1.7,8.54,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),31.75,57,4.5,5.93,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.36,55,0.1,4.89,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.59,92,47.1,16.17,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.15,33,0.0,12.48,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),24.94,84,57.0,19.92,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.07,60,1.5,3.33,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.68,74,3.5,3.77,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),40.11,31,0.0,12.37,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.34,73,3.8,9.33,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.22,91,15.9,17.67,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.22,63,3.0,1.46,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.31,44,0.0,17.54,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.03,63,3.8,2.74,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.63,38,0.0,8.57,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.73,66,1.8,1.29,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.76,68,2.1,8.37,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.68,81,41.2,13.4,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.99,75,2.1,1.29,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.9,59,2.4,8.87,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.03,50,0.0,15.58,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.25,84,48.7,17.6,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.95,73,0.6,8.66,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.57,63,2.7,9.52,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.06,46,0.0,17.88,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),34.98,34,0.0,12.1,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.19,94,30.9,19.36,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.05,78,1.1,6.42,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.31,60,3.5,3.77,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.48,67,0.9,5.43,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.41,49,0.0,17.07,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.73,78,2.2,4.53,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.4,64,0.2,4.1,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.65,73,3.0,5.12,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.1,71,1.4,3.98,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.49,44,0.0,6.69,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),22.68,83,20.5,13.52,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.99,28,0.0,15.05,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.6,56,3.8,6.66,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.56,75,1.5,3.06,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.3,50,0.0,11.47,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.73,57,0.7,2.44,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.86,66,1.1,9.27,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.29,86,41.2,9.99,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.75,60,1.8,8.05,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.68,79,3.5,1.64,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.0,93,16.4,18.8,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.06,28,0.0,5.03,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.96,48,0.0,5.03,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.17,88,35.9,18.76,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),20.83,94,40.1,16.6,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.31,89,30.9,19.74,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),34.63,46,0.0,16.69,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.27,26,0.0,10.95,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.57,70,0.8,9.0,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.3,86,18.0,5.82,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.13,91,39.9,9.7,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.02,63,1.3,6.37,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.54,96,16.8,15.6,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),32.0,75,1.5,2.72,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),37.15,44,0.0,10.54,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.67,55,3.7,6.35,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.88,91,35.2,17.68,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.38,22,0.0,11.23,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.55,56,4.3,3.29,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.87,59,1.3,3.7,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.76,55,1.8,3.09,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.94,66,4.6,8.97,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.73,87,32.7,17.14,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),24.53,91,37.1,12.26,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.92,80,4.3,1.42,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),23.98,81,49.8,7.47,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.57,93,51.9,18.32,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.06,98,47.6,5.99,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),25.12,84,15.9,17.36,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.25,46,0.0,4.14,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.54,40,0.0,13.56,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.9,47,0.0,4.1,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),36.21,39,0.0,6.62,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.23,70,4.9,4.71,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.39,88,58.6,19.86,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.5,68,0.7,4.9,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.91,95,16.3,13.72,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),30.82,78,2.1,4.37,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.29,97,31.5,8.16,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),20.57,84,10.5,6.35,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),23.17,84,59.8,11.01,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.27,32,0.0,13.95,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),39.65,41,0.0,7.51,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.7,72,4.3,4.19,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.8,26,0.0,8.29,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),38.22,40,0.0,3.62,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.6,66,2.1,6.14,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.44,95,53.4,9.35,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.57,63,4.1,4.94,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.08,60,2.8,1.42,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.89,59,1.5,9.97,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.72,63,0.7,9.22,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),26.51,91,13.5,6.28,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.32,77,3.8,9.23,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.51,33,0.0,17.9,0,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.29,57,3.5,5.91,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),23.58,85,25.3,9.97,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.34,29,0.0,16.96,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.04,28,0.0,8.61,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.05,76,2.4,2.33,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.67,64,1.6,5.17,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.86,72,3.4,4.53,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.42,67,3.0,2.39,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.95,92,26.2,19.74,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.52,20,0.0,17.88,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),22.08,92,59.7,7.59,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.27,61,4.9,1.27,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),36.63,33,0.0,7.42,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),34.46,40,0.0,3.06,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),21.85,89,27.6,10.62,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.91,75,4.3,2.48,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.51,32,0.0,5.89,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.69,75,5.0,1.34,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),33.89,21,0.0,11.19,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.1,81,10.8,16.56,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.43,64,2.5,8.84,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),39.98,40,0.0,15.7,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.9,46,0.0,6.13,0,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.08,68,3.0,8.3,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.4,69,3.2,8.84,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),37.75,23,0.0,12.81,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.52,94,28.5,17.64,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),25.26,89,29.2,14.63,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),35.95,42,0.0,5.84,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.87,58,0.7,5.0,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.9,66,3.3,4.21,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),40.52,39,0.0,17.33,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.42,90,37.0,10.86,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),40.51,43,0.0,16.7,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.61,84,42.4,7.01,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.45,72,4.1,8.01,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),40.01,26,0.0,10.2,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.91,56,3.9,5.39,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.82,64,0.8,7.98,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),27.86,58,2.3,6.51,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.97,42,0.0,6.74,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),34.11,41,0.0,5.19,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.65,21,0.0,15.54,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),34.2,48,0.0,6.51,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),28.78,75,4.6,5.5,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.26,96,28.1,15.25,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.69,20,0.0,3.35,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.14,56,3.4,2.26,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.59,76,2.3,7.41,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),38.99,31,0.0,11.71,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),37.26,38,0.0,18.0,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),33.12,47,0.0,11.14,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.61,80,0.9,8.58,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),37.53,20,0.0,14.54,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.12,59,4.2,6.05,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.11,89,35.0,11.99,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),39.14,39,0.0,10.05,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.85,78,4.5,6.78,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),35.88,29,0.0,13.85,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),25.19,92,24.5,19.68,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),21.76,80,59.9,9.02,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.93,96,41.4,13.94,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.11,31,0.0,14.31,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.98,98,45.9,13.01,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.67,66,0.1,4.95,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),21.18,84,24.4,9.07,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.5,74,1.2,3.06,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.43,73,4.1,4.78,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.78,42,0.0,15.81,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),31.24,57,0.4,3.84,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),36.47,31,0.0,9.35,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),36.27,35,0.0,12.95,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.53,76,4.4,6.37,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.59,23,0.0,11.2,0,1
0.5071,101.4478,Gambut - Riau (Sumatera),27.69,80,3.7,9.49,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),38.95,48,0.0,8.12,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.63,77,0.1,5.25,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.62,87,38.9,10.09,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.75,77,3.9,1.23,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.98,73,4.8,8.66,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.97,94,11.5,5.14,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.17,24,0.0,12.27,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.41,43,0.0,17.18,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),23.47,98,24.7,11.23,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),28.74,74,2.1,9.48,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.12,72,0.6,6.7,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.68,93,56.4,12.37,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),33.19,49,0.0,15.08,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.58,56,2.6,1.59,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.99,96,17.7,17.18,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),22.75,87,45.7,16.13,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.31,77,0.4,4.61,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.69,73,4.3,8.33,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),24.28,90,48.7,18.97,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.58,65,3.1,6.5,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.75,65,3.7,7.97,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.96,80,1.4,5.6,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.67,88,48.4,14.36,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),40.24,48,0.0,13.49,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.63,71,2.6,9.13,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),30.52,66,3.3,7.65,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),34.67,26,0.0,7.38,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.22,94,53.8,9.97,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.45,38,0.0,17.13,1,1
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.79,71,1.1,4.55,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.28,20,0.0,13.58,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.59,60,0.2,6.29,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),31.69,68,4.9,2.43,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),23.06,86,28.8,11.86,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.42,78,3.5,8.7,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.41,71,3.7,7.11,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.8,45,0.0,4.06,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),39.03,39,0.0,17.21,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.8,94,15.7,10.27,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.72,39,0.0,3.32,1,1
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.33,63,0.6,1.93,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),26.39,98,54.7,18.58,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),38.67,49,0.0,12.67,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.99,41,0.0,9.28,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),27.75,71,0.2,5.82,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),25.35,85,34.2,15.08,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.55,68,3.9,1.16,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),26.8,92,58.4,8.09,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),36.24,48,0.0,6.04,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),29.62,58,3.1,2.39,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),24.47,94,40.5,11.53,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),25.77,99,22.7,9.98,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),31.76,80,0.3,9.66,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.71,56,1.2,5.56,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),26.1,91,30.0,5.44,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),33.89,20,0.0,17.5,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),35.84,21,0.0,14.61,0,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),40.75,39,0.0,9.25,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.62,63,0.4,2.37,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),29.3,72,4.0,1.12,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),27.05,70,2.9,5.71,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),21.15,88,11.3,11.56,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),27.77,80,2.5,9.32,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),37.48,39,0.0,15.71,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),38.02,34,0.0,9.31,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.8,66,2.4,2.23,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),35.66,41,0.0,7.97,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),30.18,60,1.6,7.75,0,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),26.52,96,46.0,9.38,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),25.86,96,10.4,9.16,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),29.11,72,3.2,8.08,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.83,34,0.0,14.44,1,1
0.5071,101.4478,Gambut - Riau (Sumatera),36.27,34,0.0,9.16,1,1
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.02,58,3.0,2.8,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),31.2,68,3.7,3.52,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),20.76,86,23.3,19.93,1,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),23.47,89,40.5,5.09,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.16,59,0.4,6.43,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),28.86,76,4.5,1.45,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),29.36,68,1.6,3.7,1,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),40.65,40,0.0,16.72,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),22.7,81,28.5,13.64,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),31.76,67,0.6,7.49,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),24.91,84,21.2,12.35,0,0
-0.4437,117.1566,Hutan Kutai - Kartanegara (Kalimantan),28.13,75,4.5,7.2,0,0
-3.397,104.831,Ogan Komering Ilir (Sumatera Selatan),30.74,68,1.6,7.37,1,0
0.5071,101.4478,Gambut - Riau (Sumatera),27.98,76,4.9,2.78,1,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),34.12,44,0.0,5.87,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),28.53,72,0.1,4.06,0,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),21.54,90,20.9,8.55,0,0
0.5071,101.4478,Gambut - Riau (Sumatera),30.13,58,2.3,6.49,1,0
-2.217,113.916,Gambut - Palangkaraya (Kalimantan),25.29,89,14.8,14.68,1,0
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),39.85,45,0.0,7.76,0,1
-1.6101,103.6131,Hutan Lindung - Jambi (Sumatera),33.23,28,0.0,8.07,0,0
